PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
203458,2014-15,00,1610612756,PHX,22.0,69,44,1518.0,179,353,0.507,1,3,0.333,73,104,0.702,142,312,454,32,34,105,74,213,432
203458,2015-16,00,1610612756,PHX,23.0,78,46,1821.0,264,624,0.423,1,7,0.143,174,239,0.728,178,416,594,97,38,62,145,230,703
203458,2016-17,00,1610612756,PHX,24.0,77,34,1560.0,230,463,0.497,3,12,0.25,150,208,0.721,156,354,510,44,38,98,102,242,613
203458,2017-18,00,1610612756,PHX,25.0,69,13,1395.0,214,378,0.566,1,3,0.333,158,231,0.684,175,343,518,82,27,61,78,158,587
203458,2018-19,00,1610612737,ATL,26.0,77,31,1544.0,320,648,0.494,74,204,0.363,140,216,0.648,158,266,424,86,27,69,97,200,854
203457,2014-15,00,1610612755,PHI,21.0,75,71,2311.0,302,653,0.462,0,0,0.0,140,230,0.609,185,426,611,128,133,142,146,208,744
203457,2015-16,00,1610612755,PHI,22.0,67,62,1965.0,306,587,0.521,1,2,0.5,134,227,0.59,154,388,542,122,118,100,158,192,747
203457,2016-17,00,1610612755,PHI,23.0,29,7,564.0,107,175,0.611,0,1,0.0,43,63,0.683,46,98,144,30,43,26,29,71,257
203457,2016-17,00,1610612742,DAL,23.0,22,12,483.0,77,134,0.575,0,0,0.0,34,48,0.708,47,103,150,20,22,24,22,55,188
203457,2016-17,00,0,TOT,23.0,51,19,1047.0,184,309,0.595,0,1,0.0,77,111,0.694,93,201,294,50,65,50,51,126,445
203457,2017-18,00,1610612742,DAL,24.0,30,6,472.0,55,105,0.524,0,1,0.0,21,28,0.75,48,120,168,20,31,22,26,59,131
203457,2018-19,00,1610612760,OKC,25.0,77,2,1056.0,162,276,0.587,0,0,0.0,54,79,0.684,127,198,325,45,66,96,48,166,378
203463,2013-14,00,1610612758,SAC,21.0,82,55,2187.0,255,679,0.376,95,297,0.32,115,143,0.804,53,182,235,82,45,18,96,201,720
203463,2014-15,00,1610612758,SAC,22.0,82,82,2670.0,363,831,0.437,140,391,0.358,130,160,0.813,31,210,241,140,77,19,138,219,996
203463,2015-16,00,1610612758,SAC,23.0,68,53,1443.0,195,455,0.429,67,185,0.362,74,103,0.718,34,114,148,79,52,10,99,140,531
203463,2016-17,00,1610612758,SAC,24.0,61,27,1176.0,180,419,0.43,65,170,0.382,70,93,0.753,19,110,129,51,29,6,62,108,495
203463,2017-18,00,1610612763,MEM,25.0,56,17,1091.0,157,373,0.421,55,159,0.346,53,64,0.828,34,105,139,51,38,15,61,139,422
203463,2018-19,00,1610612758,SAC,26.0,19,0,158.0,25,64,0.391,17,41,0.415,8,12,0.667,3,14,17,4,6,3,5,22,75
203484,2013-14,00,1610612765,DET,21.0,80,41,1583.0,182,460,0.396,59,185,0.319,47,61,0.77,38,118,156,55,75,12,28,145,470
203484,2014-15,00,1610612765,DET,22.0,82,82,2587.0,390,972,0.401,153,444,0.345,110,158,0.696,46,209,255,109,93,18,94,161,1043
203484,2015-16,00,1610612765,DET,23.0,76,76,2789.0,403,960,0.42,114,369,0.309,185,228,0.811,70,212,282,138,110,17,105,167,1105
203484,2016-17,00,1610612765,DET,24.0,76,75,2529.0,370,928,0.399,153,437,0.35,154,185,0.832,55,193,248,193,89,12,86,118,1047
203484,2017-18,00,1610612747,LAL,25.0,74,74,2458.0,340,798,0.426,159,415,0.383,153,194,0.789,60,327,387,162,106,16,97,145,992
203484,2018-19,00,1610612747,LAL,26.0,82,23,2035.0,325,756,0.43,151,435,0.347,137,158,0.867,48,190,238,110,73,13,65,137,938
203504,2013-14,00,1610612762,UTA,21.0,70,68,2262.0,341,897,0.38,111,336,0.33,102,113,0.903,37,171,208,396,42,6,131,145,895
203504,2014-15,00,1610612762,UTA,22.0,76,43,2288.0,370,1005,0.368,124,390,0.318,109,145,0.752,31,173,204,328,65,15,124,119,973
203504,2015-16,00,1610612762,UTA,23.0,64,0,1366.0,262,634,0.413,88,256,0.344,67,82,0.817,18,94,112,148,35,6,80,86,679
203504,2016-17,00,1610612764,WAS,24.0,57,0,703.0,116,255,0.455,31,70,0.443,22,29,0.759,7,40,47,100,11,5,48,54,285
203504,2017-18,00,1610612752,NYK,25.0,36,9,785.0,193,384,0.503,38,105,0.362,37,57,0.649,13,58,71,170,24,4,43,43,461
203504,2018-19,00,1610612752,NYK,26.0,33,7,689.0,148,358,0.413,30,86,0.349,62,75,0.827,15,47,62,94,21,5,29,33,388
203504,2018-19,00,1610612742,DAL,26.0,25,1,436.0,88,190,0.463,26,73,0.356,41,49,0.837,13,24,37,65,12,2,20,25,243
203504,2018-19,00,0,TOT,26.0,58,8,1125.0,236,548,0.431,56,159,0.352,103,124,0.831,28,71,99,159,33,7,49,58,631
203468,2013-14,00,1610612757,POR,22.0,38,0,476.0,74,178,0.416,30,80,0.375,23,34,0.676,7,41,48,27,14,2,35,53,201
203468,2014-15,00,1610612757,POR,23.0,62,3,973.0,159,365,0.436,55,139,0.396,51,73,0.699,14,77,91,64,43,8,48,81,424
203468,2015-16,00,1610612757,POR,24.0,80,80,2780.0,641,1431,0.448,197,472,0.417,187,226,0.827,47,212,259,341,97,23,196,187,1666
203468,2016-17,00,1610612757,POR,25.0,80,80,2796.0,692,1441,0.48,185,439,0.421,268,294,0.912,60,229,289,285,72,42,172,202,1837
203468,2017-18,00,1610612757,POR,26.0,81,81,2924.0,667,1505,0.443,189,476,0.397,209,250,0.836,53,268,321,272,77,35,151,168,1732
203468,2018-19,00,1610612757,POR,27.0,70,70,2375.0,571,1243,0.459,167,445,0.375,159,192,0.828,62,220,282,207,55,28,106,172,1468
203487,2013-14,00,1610612755,PHI,22.0,70,70,2414.0,427,1054,0.405,55,208,0.264,258,367,0.703,101,336,437,441,130,43,247,213,1167
203487,2014-15,00,1610612755,PHI,23.0,41,38,1391.0,232,611,0.38,32,125,0.256,117,182,0.643,43,211,254,302,60,18,174,103,613
203487,2014-15,00,1610612749,MIL,23.0,25,25,758.0,132,308,0.429,4,28,0.143,85,109,0.78,21,78,99,140,51,12,79,64,353
203487,2014-15,00,0,TOT,23.0,66,63,2150.0,364,919,0.396,36,153,0.235,202,291,0.694,64,289,353,442,111,30,253,167,966
203487,2015-16,00,1610612749,MIL,24.0,54,37,1649.0,251,555,0.452,15,55,0.273,106,162,0.654,48,228,276,281,80,41,153,162,623
203487,2016-17,00,1610612741,CHI,25.0,45,19,846.0,112,306,0.366,15,64,0.234,58,77,0.753,24,129,153,113,38,23,66,102,297
203487,2017-18,00,1610612766,CHA,26.0,52,2,835.0,76,229,0.332,14,59,0.237,73,89,0.82,37,101,138,116,44,23,52,99,239
203487,2018-19,00,1610612745,HOU,27.0,16,1,145.0,25,61,0.41,7,19,0.368,12,26,0.462,3,10,13,21,9,6,10,27,69
203487,2018-19,00,1610612753,ORL,27.0,12,0,227.0,21,62,0.339,3,19,0.158,20,27,0.741,16,41,57,49,11,9,10,21,65
203487,2018-19,00,0,TOT,27.0,28,1,372.0,46,123,0.374,10,38,0.263,32,53,0.604,19,51,70,70,20,15,20,48,134
203500,2013-14,00,1610612760,OKC,20.0,81,20,1197.0,93,185,0.503,0,0,0.0,79,136,0.581,142,190,332,43,40,57,71,203,265
203500,2014-15,00,1610612760,OKC,21.0,70,67,1771.0,217,399,0.544,0,2,0.0,103,205,0.502,199,324,523,66,38,86,99,222,537
203500,2015-16,00,1610612760,OKC,22.0,80,80,2014.0,261,426,0.613,0,0,0.0,114,196,0.582,219,314,533,62,42,89,84,223,636
203500,2016-17,00,1610612760,OKC,23.0,80,80,2389.0,374,655,0.571,0,1,0.0,157,257,0.611,281,332,613,86,89,78,146,195,905
203500,2017-18,00,1610612760,OKC,24.0,76,76,2487.0,448,712,0.629,0,2,0.0,160,286,0.559,384,301,685,88,92,78,128,215,1056
203500,2018-19,00,1610612760,OKC,25.0,80,80,2669.0,481,809,0.595,0,2,0.0,146,292,0.5,391,369,760,124,117,76,135,204,1108
203482,2013-14,00,1610612738,BOS,23.0,70,9,1400.0,234,502,0.466,40,114,0.351,99,122,0.811,140,225,365,109,35,27,106,227,607
203482,2014-15,00,1610612738,BOS,24.0,64,13,1424.0,251,528,0.475,61,175,0.349,93,136,0.684,92,211,303,109,64,39,98,213,656
203482,2015-16,00,1610612738,BOS,25.0,69,8,1395.0,253,556,0.455,85,210,0.405,96,128,0.75,72,209,281,105,52,33,74,163,687
203482,2016-17,00,1610612738,BOS,26.0,75,6,1538.0,260,508,0.512,68,192,0.354,90,123,0.732,73,288,361,148,44,29,96,207,678
203482,2017-18,00,1610612748,MIA,27.0,76,22,1779.0,316,636,0.497,106,280,0.379,134,174,0.77,89,342,431,207,62,35,147,222,872
203482,2018-19,00,1610612748,MIA,28.0,79,36,1812.0,261,564,0.463,113,319,0.354,152,185,0.822,72,303,375,140,53,37,114,183,787
203498,2013-14,00,1610612750,MIN,21.0,37,0,290.0,57,124,0.46,3,11,0.273,26,40,0.65,24,29,53,6,8,1,16,24,143
203498,2014-15,00,1610612750,MIN,22.0,38,13,866.0,194,397,0.489,20,51,0.392,104,145,0.717,63,91,154,44,18,7,35,49,512
203498,2015-16,00,1610612750,MIN,23.0,82,0,1682.0,317,681,0.465,44,152,0.289,185,242,0.764,100,167,267,52,24,7,70,94,863
203498,2016-17,00,1610612750,MIN,24.0,78,1,1516.0,288,598,0.482,49,145,0.338,147,190,0.774,84,136,220,35,22,6,56,86,772
203498,2017-18,00,1610612750,MIN,25.0,32,2,301.0,47,121,0.388,4,19,0.211,22,31,0.71,15,30,45,7,5,2,5,23,120
203498,2017-18,00,1610612749,MIL,25.0,11,0,117.0,37,67,0.552,3,8,0.375,17,19,0.895,8,23,31,7,4,1,1,7,94
203498,2017-18,00,0,TOT,25.0,43,2,418.0,84,188,0.447,7,27,0.259,39,50,0.78,23,53,76,14,9,3,6,30,214
203507,2013-14,00,1610612749,MIL,19.0,77,23,1897.0,173,418,0.414,41,118,0.347,138,202,0.683,78,261,339,150,60,61,122,173,525
203507,2014-15,00,1610612749,MIL,20.0,81,71,2541.0,383,780,0.491,7,44,0.159,257,347,0.741,100,442,542,207,73,85,173,254,1030
203507,2015-16,00,1610612749,MIL,21.0,80,79,2823.0,513,1013,0.506,28,109,0.257,296,409,0.724,113,499,612,345,94,113,208,258,1350
203507,2016-17,00,1610612749,MIL,22.0,80,80,2845.0,656,1259,0.521,49,180,0.272,471,612,0.77,142,558,700,434,131,151,234,246,1832
203507,2017-18,00,1610612749,MIL,23.0,75,75,2756.0,742,1402,0.529,43,140,0.307,487,641,0.76,156,597,753,361,109,106,223,231,2014
203507,2018-19,00,1610612749,MIL,24.0,72,72,2358.0,721,1247,0.578,52,203,0.256,500,686,0.729,159,739,898,424,92,110,268,232,1994
203512,2014-15,00,1610612761,TOR,22.0,6,0,23.0,2,8,0.25,0,0,0.0,2,4,0.5,2,9,11,1,2,0,2,6,6
203512,2015-16,00,1610612761,TOR,23.0,29,1,225.0,28,44,0.636,1,3,0.333,8,15,0.533,18,28,46,7,12,12,11,29,65
203512,2016-17,00,1610612761,TOR,24.0,57,6,1088.0,103,156,0.66,3,12,0.25,44,67,0.657,82,162,244,42,52,89,46,137,253
203512,2017-18,00,1610612761,TOR,25.0,49,3,418.0,49,80,0.613,5,19,0.263,19,28,0.679,18,69,87,22,23,43,16,49,122
203471,2013-14,00,1610612737,ATL,20.0,49,0,641.0,72,188,0.383,10,42,0.238,29,43,0.674,5,55,60,93,17,0,61,54,183
203471,2014-15,00,1610612737,ATL,21.0,77,10,1516.0,284,665,0.427,52,148,0.351,148,179,0.827,29,135,164,317,49,4,150,127,768
203471,2015-16,00,1610612737,ATL,22.0,80,6,1621.0,329,781,0.421,77,239,0.322,144,182,0.791,25,179,204,349,70,9,183,138,879
203471,2016-17,00,1610612737,ATL,23.0,79,78,2485.0,548,1214,0.451,100,294,0.34,218,255,0.855,42,206,248,499,74,16,258,149,1414
203471,2017-18,00,1610612737,ATL,24.0,67,67,2078.0,500,1146,0.436,76,262,0.29,225,265,0.849,44,164,208,417,72,6,183,147,1301
203471,2018-19,00,1610612760,OKC,25.0,79,14,2314.0,457,1104,0.414,124,364,0.341,186,227,0.819,38,246,284,323,65,12,172,189,1224
203499,2013-14,00,1610612742,DAL,21.0,48,0,489.0,52,137,0.38,12,38,0.316,16,25,0.64,11,31,42,71,26,1,39,46,132
203499,2014-15,00,1610612752,NYK,22.0,76,22,1865.0,187,432,0.433,35,116,0.302,61,78,0.782,29,147,176,226,93,9,83,150,470
203499,2015-16,00,1610612751,BKN,23.0,78,17,1751.0,222,502,0.442,39,108,0.361,83,107,0.776,28,152,180,342,95,12,146,121,566
203499,2017-18,00,1610612738,BOS,25.0,54,2,775.0,84,219,0.384,31,86,0.36,32,37,0.865,15,77,92,98,29,2,33,58,231
203508,2013-14,00,1610612739,CLE,20.0,22,1,156.0,12,35,0.343,4,19,0.211,9,10,0.9,0,16,16,6,3,1,11,22,37
203508,2014-15,00,1610612751,BKN,21.0,33,16,555.0,54,134,0.403,16,54,0.296,29,38,0.763,22,44,66,46,23,1,24,45,153
203508,2015-16,00,1610612751,BKN,22.0,40,5,399.0,30,74,0.405,11,37,0.297,26,28,0.929,8,50,58,35,6,2,22,27,97
203503,2013-14,00,1610612741,CHI,22.0,77,12,1231.0,129,336,0.384,57,178,0.32,31,41,0.756,19,105,124,68,29,15,44,84,346
203503,2014-15,00,1610612741,CHI,23.0,72,22,1412.0,159,371,0.429,73,197,0.371,44,55,0.8,31,145,176,62,32,11,48,86,435
203503,2015-16,00,1610612741,CHI,24.0,64,33,1301.0,126,339,0.372,56,155,0.361,30,33,0.909,19,180,199,63,16,17,52,100,338
203503,2016-17,00,1610612749,MIL,25.0,80,80,2336.0,246,541,0.455,144,355,0.406,47,58,0.81,22,226,248,96,55,14,55,125,683
203503,2017-18,00,1610612749,MIL,26.0,75,59,2053.0,185,425,0.435,108,268,0.403,38,48,0.792,9,132,141,98,47,28,36,115,516
203503,2018-19,00,1610612749,MIL,27.0,74,12,1304.0,163,361,0.452,81,204,0.397,37,42,0.881,29,128,157,68,26,18,23,90,444
203476,2013-14,00,1610612750,MIN,24.0,60,15,818.0,113,227,0.498,1,1,1.0,59,93,0.634,103,197,300,39,30,50,54,108,286
203476,2014-15,00,1610612750,MIN,25.0,73,49,2193.0,259,512,0.506,1,6,0.167,191,244,0.783,223,386,609,146,71,126,126,188,710
203476,2015-16,00,1610612750,MIN,26.0,82,39,2220.0,308,579,0.532,6,20,0.3,205,248,0.827,157,428,585,143,94,96,140,219,827
203476,2016-17,00,1610612750,MIN,27.0,82,82,2653.0,332,661,0.502,16,43,0.372,136,167,0.814,188,459,647,158,88,95,107,254,816
203476,2017-18,00,1610612750,MIN,28.0,79,0,1333.0,186,388,0.479,19,61,0.311,79,102,0.775,106,254,360,71,45,39,59,147,470
203476,2018-19,00,1610612750,MIN,29.0,76,2,1031.0,189,377,0.501,19,56,0.339,88,106,0.83,81,230,311,72,48,41,57,134,485
203486,2013-14,00,1610612751,BKN,24.0,70,22,1275.0,199,302,0.659,0,3,0.0,122,195,0.626,99,209,308,60,49,55,77,171,520
203486,2014-15,00,1610612751,BKN,25.0,82,45,1743.0,280,489,0.573,0,3,0.0,157,317,0.495,175,337,512,74,65,63,106,207,717
203486,2015-16,00,1610612757,POR,26.0,82,82,2084.0,267,517,0.516,0,4,0.0,215,335,0.642,201,427,628,226,68,85,154,253,749
203486,2016-17,00,1610612757,POR,27.0,54,54,1516.0,235,442,0.532,0,5,0.0,127,224,0.567,120,312,432,214,50,63,88,149,597
203486,2016-17,00,1610612743,DEN,27.0,27,10,632.0,99,181,0.547,0,1,0.0,47,76,0.618,50,123,173,70,19,29,46,77,245
203486,2016-17,00,0,TOT,27.0,81,64,2148.0,334,623,0.536,0,6,0.0,174,300,0.58,170,435,605,284,69,92,134,226,842
203486,2017-18,00,1610612743,DEN,28.0,74,26,1439.0,221,368,0.601,0,1,0.0,82,179,0.458,132,268,400,142,49,81,102,184,524
203486,2018-19,00,1610612743,DEN,29.0,82,17,1731.0,262,442,0.593,2,10,0.2,111,198,0.561,165,359,524,243,66,76,126,252,637
203524,2013-14,00,1610612754,IND,23.0,28,0,226.0,17,40,0.425,7,23,0.304,6,7,0.857,9,32,41,12,5,2,13,19,47
203524,2014-15,00,1610612754,IND,24.0,82,78,2381.0,251,634,0.396,68,208,0.327,159,193,0.824,70,244,314,184,66,18,115,177,729
203524,2015-16,00,1610612754,IND,25.0,59,3,866.0,93,208,0.447,24,74,0.324,36,42,0.857,39,127,166,57,37,11,33,68,246
203524,2016-17,00,1610612740,NOP,26.0,80,71,2374.0,183,478,0.383,94,270,0.348,103,128,0.805,51,256,307,141,72,32,82,182,563
203524,2017-18,00,1610612740,NOP,27.0,12,1,187.0,11,41,0.268,4,21,0.19,3,6,0.5,9,27,36,22,7,1,9,22,29
203524,2018-19,00,1610612740,NOP,28.0,44,15,879.0,68,178,0.382,32,101,0.317,23,32,0.719,34,99,133,55,23,10,31,80,191
203501,2013-14,00,1610612752,NYK,22.0,81,1,1875.0,294,687,0.428,130,358,0.363,106,128,0.828,19,102,121,66,44,7,47,144,824
203501,2014-15,00,1610612752,NYK,23.0,70,30,1681.0,279,717,0.389,121,354,0.342,125,156,0.801,12,144,156,127,20,14,82,119,804
203501,2015-16,00,1610612737,ATL,24.0,51,1,864.0,114,265,0.43,48,143,0.336,50,56,0.893,7,79,86,51,21,7,23,48,326
203501,2016-17,00,1610612737,ATL,25.0,79,30,2154.0,415,912,0.455,149,417,0.357,164,214,0.766,35,189,224,182,55,15,106,103,1143
203501,2017-18,00,1610612752,NYK,26.0,57,54,1885.0,360,856,0.421,130,410,0.317,146,179,0.816,32,192,224,155,62,10,92,123,996
203501,2018-19,00,1610612752,NYK,27.0,46,46,1499.0,282,726,0.388,117,337,0.347,199,233,0.854,26,135,161,122,42,6,81,106,880
203501,2018-19,00,1610612742,DAL,27.0,19,17,557.0,108,267,0.404,45,140,0.321,33,43,0.767,7,54,61,37,12,2,24,35,294
203501,2018-19,00,0,TOT,27.0,65,63,2057.0,390,993,0.393,162,477,0.34,232,276,0.841,33,189,222,159,54,8,105,141,1174
203493,2013-14,00,1610612746,LAC,23.0,43,0,396.0,43,121,0.355,22,73,0.301,7,9,0.778,11,43,54,12,9,1,13,26,115
203493,2014-15,00,1610612746,LAC,24.0,25,2,263.0,23,54,0.426,15,39,0.385,4,5,0.8,0,40,40,6,9,2,6,17,65
203493,2014-15,00,1610612756,PHX,24.0,11,0,75.0,1,16,0.063,0,7,0.0,2,4,0.5,1,9,10,2,1,2,2,2,4
203493,2014-15,00,0,TOT,24.0,36,2,338.0,24,70,0.343,15,46,0.326,6,9,0.667,1,49,50,8,10,4,8,19,69
203493,2015-16,00,1610612765,DET,25.0,37,0,429.0,43,98,0.439,22,53,0.415,14,15,0.933,14,54,68,27,10,2,8,29,122
203493,2016-17,00,1610612765,DET,26.0,31,5,467.0,54,128,0.422,28,73,0.384,5,7,0.714,13,51,64,29,18,3,10,22,141
203493,2017-18,00,1610612765,DET,27.0,62,52,1732.0,267,546,0.489,125,281,0.445,39,49,0.796,27,127,154,95,47,13,47,70,698
203493,2018-19,00,1610612765,DET,28.0,44,44,1355.0,182,441,0.413,114,294,0.388,56,64,0.875,20,103,123,109,24,5,54,79,534
203493,2018-19,00,1610612747,LAL,28.0,19,16,524.0,63,153,0.412,34,99,0.343,17,21,0.81,2,48,50,20,16,7,11,30,177
203493,2018-19,00,0,TOT,28.0,63,60,1879.0,245,594,0.412,148,393,0.377,73,85,0.859,22,151,173,129,40,12,65,109,711
203460,2013-14,00,1610612760,OKC,22.0,40,16,399.0,33,68,0.485,2,13,0.154,7,10,0.7,36,58,94,15,19,10,19,74,75
203460,2014-15,00,1610612760,OKC,23.0,67,65,1286.0,92,201,0.458,21,85,0.247,23,48,0.479,60,195,255,70,53,29,46,141,228
203460,2015-16,00,1610612760,OKC,24.0,70,70,1553.0,136,274,0.496,32,103,0.311,33,54,0.611,79,172,251,47,53,42,35,133,337
203460,2016-17,00,1610612760,OKC,25.0,79,79,2376.0,215,463,0.464,45,184,0.245,47,111,0.423,98,305,403,79,94,79,51,204,522
203460,2017-18,00,1610612760,OKC,26.0,39,39,1037.0,87,162,0.537,8,36,0.222,12,38,0.316,75,110,185,46,45,35,30,89,194
203497,2013-14,00,1610612762,UTA,22.0,45,0,434.0,36,74,0.486,0,0,0.0,32,65,0.492,51,104,155,7,8,41,32,57,104
203497,2014-15,00,1610612762,UTA,23.0,82,37,2158.0,258,427,0.604,0,2,0.0,170,273,0.623,265,510,775,109,64,189,111,175,686
203497,2015-16,00,1610612762,UTA,24.0,61,60,1932.0,198,354,0.559,0,0,0.0,161,283,0.569,208,460,668,91,45,135,114,163,557
203497,2016-17,00,1610612762,UTA,25.0,81,81,2744.0,413,625,0.661,0,1,0.0,311,476,0.653,314,721,1035,97,49,214,147,246,1137
203497,2017-18,00,1610612762,UTA,26.0,56,56,1816.0,276,444,0.622,0,0,0.0,204,299,0.682,165,436,601,80,44,129,107,153,756
203497,2018-19,00,1610612762,UTA,27.0,81,80,2577.0,476,712,0.669,0,0,0.0,332,522,0.636,309,732,1041,161,66,187,130,231,1284
203462,2013-14,00,1610612756,PHX,19.0,52,0,533.0,76,167,0.455,5,36,0.139,37,55,0.673,25,62,87,20,20,11,44,45,194
203462,2014-15,00,1610612756,PHX,20.0,41,2,535.0,79,201,0.393,12,41,0.293,61,83,0.735,27,47,74,44,18,9,48,55,231
203462,2015-16,00,1610612756,PHX,21.0,57,13,1114.0,176,422,0.417,23,99,0.232,130,193,0.674,27,115,142,118,27,13,100,84,505
203462,2016-17,00,1610612740,NOP,22.0,3,0,30.0,2,5,0.4,1,2,0.5,10,10,1.0,0,0,0,1,0,1,0,1,15
203462,2016-17,00,1610612751,BKN,22.0,12,0,184.0,34,61,0.557,4,13,0.308,23,32,0.719,7,21,28,23,4,4,14,7,95
203462,2016-17,00,0,TOT,22.0,15,0,214.0,36,66,0.545,5,15,0.333,33,42,0.786,7,21,28,24,4,5,14,8,110
203517,2013-14,00,1610612744,GSW,23.0,24,0,142.0,8,39,0.205,3,18,0.167,7,8,0.875,3,12,15,13,0,1,13,13,26
203076,2012-13,00,1610612740,NOH,20.0,64,60,1846.0,349,676,0.516,0,6,0.0,169,225,0.751,165,357,522,63,75,112,89,158,867
203076,2013-14,00,1610612740,NOP,21.0,67,66,2358.0,522,1005,0.519,2,9,0.222,348,440,0.791,207,466,673,105,89,189,109,200,1394
203076,2014-15,00,1610612740,NOP,22.0,68,68,2455.0,642,1199,0.535,1,12,0.083,371,461,0.805,173,523,696,149,100,200,95,141,1656
203076,2015-16,00,1610612740,NOP,23.0,61,61,2164.0,560,1136,0.493,35,108,0.324,326,430,0.758,130,497,627,116,78,125,121,148,1481
203076,2016-17,00,1610612740,NOP,24.0,75,75,2708.0,770,1526,0.505,40,134,0.299,519,647,0.802,172,712,884,157,94,167,181,168,2099
203076,2017-18,00,1610612740,NOP,25.0,75,75,2727.0,780,1462,0.534,55,162,0.34,495,598,0.828,187,644,831,174,115,193,162,159,2110
203076,2018-19,00,1610612740,NOP,26.0,56,56,1850.0,530,1026,0.517,48,145,0.331,344,433,0.794,174,498,672,218,88,135,112,132,1452
203077,2012-13,00,1610612766,CHA,19.0,78,77,2025.0,281,613,0.458,2,9,0.222,140,187,0.749,131,324,455,117,54,70,101,164,704
203077,2013-14,00,1610612766,CHA,20.0,62,62,1502.0,167,353,0.473,1,9,0.111,113,184,0.614,109,215,324,52,43,39,60,145,448
203077,2014-15,00,1610612766,CHA,21.0,55,52,1587.0,224,482,0.465,0,0,0.0,150,214,0.701,109,307,416,77,30,38,63,115,598
203077,2015-16,00,1610612766,CHA,22.0,7,7,205.0,33,61,0.541,3,7,0.429,20,29,0.69,12,33,45,9,3,3,8,9,89
203077,2016-17,00,1610612766,CHA,23.0,81,81,2349.0,295,618,0.477,1,9,0.111,152,194,0.784,156,409,565,114,81,77,56,187,743
203077,2017-18,00,1610612766,CHA,24.0,74,74,1850.0,282,560,0.504,0,2,0.0,117,171,0.684,84,218,302,71,51,32,53,143,681
203077,2018-19,00,1610612766,CHA,25.0,64,3,1179.0,158,332,0.476,16,47,0.34,95,123,0.772,88,158,246,61,32,39,43,156,427
203078,2012-13,00,1610612764,WAS,20.0,56,46,1745.0,282,687,0.41,91,236,0.386,125,159,0.786,43,168,211,137,50,29,90,113,780
203078,2013-14,00,1610612764,WAS,21.0,73,73,2530.0,481,1149,0.419,138,343,0.402,149,189,0.788,54,219,273,243,71,18,128,153,1249
203078,2014-15,00,1610612764,WAS,22.0,63,59,2107.0,363,851,0.427,106,259,0.409,130,166,0.783,57,184,241,194,76,18,123,136,962
203078,2015-16,00,1610612764,WAS,23.0,55,35,1708.0,359,799,0.449,105,271,0.387,135,176,0.767,41,147,188,162,54,11,112,117,958
203078,2016-17,00,1610612764,WAS,24.0,77,77,2684.0,637,1322,0.482,223,552,0.404,282,342,0.825,53,187,240,267,83,21,156,169,1779
203078,2017-18,00,1610612764,WAS,25.0,82,82,2977.0,683,1484,0.46,199,530,0.375,292,369,0.791,61,302,363,373,96,36,214,160,1857
203078,2018-19,00,1610612764,WAS,26.0,82,82,3028.0,764,1609,0.475,209,596,0.351,362,448,0.808,89,322,411,448,121,58,224,226,2099
203079,2012-13,00,1610612739,CLE,21.0,61,48,1756.0,336,815,0.412,63,203,0.31,159,213,0.746,22,127,149,183,59,16,121,113,894
203079,2013-14,00,1610612739,CLE,22.0,70,24,2072.0,430,993,0.433,92,250,0.368,161,235,0.685,32,163,195,209,63,17,154,153,1113
203079,2014-15,00,1610612739,CLE,23.0,33,3,786.0,138,342,0.404,22,86,0.256,47,60,0.783,12,45,57,74,44,10,50,59,345
203079,2014-15,00,1610612760,OKC,23.0,47,20,1422.0,237,604,0.392,51,160,0.319,70,112,0.625,29,106,135,89,46,11,63,96,595
203079,2014-15,00,0,TOT,23.0,80,23,2208.0,375,946,0.396,73,246,0.297,117,172,0.68,41,151,192,163,90,21,113,155,940
203079,2015-16,00,1610612760,OKC,24.0,78,15,2152.0,282,706,0.399,86,240,0.358,112,157,0.713,36,166,202,154,81,15,120,143,762
203079,2016-17,00,1610612748,MIA,25.0,46,43,1384.0,281,663,0.424,85,215,0.395,82,127,0.646,18,135,153,200,42,20,103,95,729
203079,2017-18,00,1610612748,MIA,26.0,30,30,918.0,163,410,0.398,52,170,0.306,51,69,0.739,8,69,77,113,23,9,70,61,429
203079,2018-19,00,1610612748,MIA,27.0,44,28,1138.0,198,478,0.414,109,289,0.377,22,44,0.5,7,109,116,121,29,9,64,72,527
203080,2012-13,00,1610612758,SAC,22.0,51,0,809.0,103,243,0.424,0,0,0.0,41,71,0.577,92,146,238,36,25,21,65,95,247
203080,2012-13,00,1610612745,HOU,22.0,19,0,247.0,35,78,0.449,0,1,0.0,16,38,0.421,30,47,77,10,16,5,23,29,86
203080,2012-13,00,0,TOT,22.0,70,0,1056.0,138,321,0.43,0,1,0.0,57,109,0.523,122,193,315,46,41,26,88,124,333
203080,2013-14,00,1610612757,POR,23.0,70,0,873.0,141,293,0.481,0,1,0.0,57,101,0.564,105,202,307,34,23,20,57,131,339
203080,2014-15,00,1610612757,POR,24.0,32,4,391.0,47,91,0.516,0,0,0.0,21,48,0.438,33,100,133,9,16,11,33,54,115
